"Relative Time (Process)","final_final-v0 - system/gpu.0.memoryAllocatedBytes","final_final-v0 - system/gpu.0.memoryAllocatedBytes__MIN","final_final-v0 - system/gpu.0.memoryAllocatedBytes__MAX"
"4201.854153751","27577745408","27577745408","27577745408"
"4206.312929854","27827306496","27827306496","27827306496"
"4216.854890938","27577745408","27577745408","27577745408"
"4221.313503931","27827306496","27827306496","27827306496"
"4231.85571761","27577745408","27577745408","27577745408"
"4236.315685777","27827306496","27827306496","27827306496"
"4246.854496202","27577745408","27577745408","27577745408"
"4251.313188608","27827306496","27827306496","27827306496"
"4261.856652706","27577745408","27577745408","27577745408"
"4266.313189034","27827306496","27827306496","27827306496"
"4276.855590969","27577745408","27577745408","27577745408"
"4281.312618667","27827306496","27827306496","27827306496"
"4291.855110445","27577745408","27577745408","27577745408"
"4296.313280234","27827306496","27827306496","27827306496"
"4306.855513972","27577745408","27577745408","27577745408"
"4311.312411328","27827306496","27827306496","27827306496"
"4321.855869415","27577745408","27577745408","27577745408"
"4326.313148824","27827306496","27827306496","27827306496"
"4336.855414117","27577745408","27577745408","27577745408"
"4341.312504938","27827306496","27827306496","27827306496"
"4351.855527062","27577745408","27577745408","27577745408"
"4356.313925318","27827306496","27827306496","27827306496"
"4366.856289094","27577745408","27577745408","27577745408"
"4371.313366821","27827306496","27827306496","27827306496"
"4381.856357189","27577745408","27577745408","27577745408"
"4386.312640388","27827306496","27827306496","27827306496"
"4396.856056045","27577745408","27577745408","27577745408"
"4401.313893186","27827306496","27827306496","27827306496"
"4411.855676786","27577745408","27577745408","27577745408"
"4416.313377754","27827306496","27827306496","27827306496"
"4426.855336216","27577745408","27577745408","27577745408"
"4431.31222297","27827306496","27827306496","27827306496"
"4441.855999353","27577745408","27577745408","27577745408"
"4446.312004466","27827306496","27827306496","27827306496"
"4456.855903621","27577745408","27577745408","27577745408"
"4461.312993033","27827306496","27827306496","27827306496"
"4471.85602272","27577745408","27577745408","27577745408"
"4476.31347709","27827306496","27827306496","27827306496"
"4486.854893874","27577745408","27577745408","27577745408"
"4491.312462941","27827306496","27827306496","27827306496"
"4501.854324544","27577745408","27577745408","27577745408"
"4506.312940655","27827306496","27827306496","27827306496"
"4516.85559273","27577745408","27577745408","27577745408"
"4521.313583338","27827306496","27827306496","27827306496"
"4531.855781594","27577745408","27577745408","27577745408"
"4536.312971426","27827306496","27827306496","27827306496"
"4546.85494869","27577745408","27577745408","27577745408"
"4551.31249715","27827306496","27827306496","27827306496"
"4561.854594462","27577745408","27577745408","27577745408"
"4566.312533235","27827306496","27827306496","27827306496"
"4576.856031867","27577745408","27577745408","27577745408"
"4581.311936719","27827306496","27827306496","27827306496"
"4591.855242201","27577745408","27577745408","27577745408"
"4596.311715798","27827306496","27827306496","27827306496"
"4606.856959813","27577745408","27577745408","27577745408"
"4611.312932056","27827306496","27827306496","27827306496"
"4621.856021968","27577745408","27577745408","27577745408"
"4626.312438875","27827306496","27827306496","27827306496"
"4636.855264044","27577745408","27577745408","27577745408"
"4641.312480526","27827306496","27827306496","27827306496"
"4651.856533464","27577745408","27577745408","27577745408"
"4656.313431063","27827306496","27827306496","27827306496"
"4666.857048436","27577745408","27577745408","27577745408"
"4671.313243494","27827306496","27827306496","27827306496"
"4681.854323955","27577745408","27577745408","27577745408"
"4686.312147903","27827306496","27827306496","27827306496"
"4696.854937723","27577745408","27577745408","27577745408"
"4701.313032263","27827306496","27827306496","27827306496"
"4711.855584186","27577745408","27577745408","27577745408"
"4716.312801801","27827306496","27827306496","27827306496"
"4726.855177734","27577745408","27577745408","27577745408"
"4731.312809612","27827306496","27827306496","27827306496"
"4741.854381406","27577745408","27577745408","27577745408"
"4746.312875515","27827306496","27827306496","27827306496"
"4756.85568064","27577745408","27577745408","27577745408"
"4761.314108581","27827306496","27827306496","27827306496"
"4771.855816999","27577745408","27577745408","27577745408"
"4776.313220436","27827306496","27827306496","27827306496"
"4786.855924323","27577745408","27577745408","27577745408"
"4791.312444843","27827306496","27827306496","27827306496"
"4801.854654546","27577745408","27577745408","27577745408"
"4806.314077195","27827306496","27827306496","27827306496"
"4816.855038816","27577745408","27577745408","27577745408"
"4821.313763478","27827306496","27827306496","27827306496"
"4831.85557158","27577745408","27577745408","27577745408"
"4836.312423373","27827306496","27827306496","27827306496"
"4846.855923007","27577745408","27577745408","27577745408"
"4851.311623256","27827306496","27827306496","27827306496"
"4861.854897273","27577745408","27577745408","27577745408"
"4866.312605826","27827306496","27827306496","27827306496"
"4876.855370654","27577745408","27577745408","27577745408"
"4881.312990484","27827306496","27827306496","27827306496"
"4891.853888409","27577745408","27577745408","27577745408"
"4896.313386752","27827306496","27827306496","27827306496"
"4906.856685275","27577745408","27577745408","27577745408"
"4911.314832861","27827306496","27827306496","27827306496"
"4921.855539565","27577745408","27577745408","27577745408"
"4926.312272243","27827306496","27827306496","27827306496"
"4936.855712319","27577745408","27577745408","27577745408"
"4941.31296676","27827306496","27827306496","27827306496"
"4951.855044126","27577745408","27577745408","27577745408"
"4956.312953211","27827306496","27827306496","27827306496"
"4966.855958174","27577745408","27577745408","27577745408"
"4971.313903122","27827306496","27827306496","27827306496"
"4981.855334232","27577745408","27577745408","27577745408"
"4986.312212478","27827306496","27827306496","27827306496"
"4996.855868774","27577745408","27577745408","27577745408"
"5001.312608035","27827306496","27827306496","27827306496"
"5011.855040748","27577745408","27577745408","27577745408"
"5016.312990505","27827306496","27827306496","27827306496"
"5026.855289974","27577745408","27577745408","27577745408"
"5031.313128852","27827306496","27827306496","27827306496"
"5041.855178223","27577745408","27577745408","27577745408"
"5046.313043595","27827306496","27827306496","27827306496"
"5056.855987304","27577745408","27577745408","27577745408"
"5061.313523653","27827306496","27827306496","27827306496"
"5071.854870098","27577745408","27577745408","27577745408"
"5076.312573735","27827306496","27827306496","27827306496"
"5086.855784647","27577745408","27577745408","27577745408"
"5091.313081216","27827306496","27827306496","27827306496"
"5101.856001516","27577745408","27577745408","27577745408"
"5106.313187322","27827306496","27827306496","27827306496"
"5116.855192758","27577745408","27577745408","27577745408"
"5121.312648883","27827306496","27827306496","27827306496"
"5131.856821482","27577745408","27577745408","27577745408"
"5136.312200347","27827306496","27827306496","27827306496"
"5146.855010681","27577745408","27577745408","27577745408"
"5151.312600355","27827306496","27827306496","27827306496"
"5161.854047705","27577745408","27577745408","27577745408"
"5166.312120187","27827306496","27827306496","27827306496"
"5176.855706212","27577745408","27577745408","27577745408"
"5181.313098382","27827306496","27827306496","27827306496"
"5191.854278367","27577745408","27577745408","27577745408"
"5196.312956903","27827306496","27827306496","27827306496"
"5206.854787916","27577745408","27577745408","27577745408"
"5211.312350629","27827306496","27827306496","27827306496"
"5221.855342012","27577745408","27577745408","27577745408"
"5226.313850218","27827306496","27827306496","27827306496"
"5236.857010514","27577745408","27577745408","27577745408"
"5241.313236658","27827306496","27827306496","27827306496"
"5251.854595589","27577745408","27577745408","27577745408"
"5256.313067083","27827306496","27827306496","27827306496"
"5266.855709399","27577745408","27577745408","27577745408"
"5271.312924387","27827306496","27827306496","27827306496"
"5281.855604069","27577745408","27577745408","27577745408"
"5286.312571889","27827306496","27827306496","27827306496"
"5296.85552633","27577745408","27577745408","27577745408"
"5301.312444901","27827306496","27827306496","27827306496"
"5311.855065633","27577745408","27577745408","27577745408"
"5316.311503646","27827306496","27827306496","27827306496"
"5326.854425194","27577745408","27577745408","27577745408"
"5331.313206233","27827306496","27827306496","27827306496"
"5341.856027039","27577745408","27577745408","27577745408"
"5346.313019784","27827306496","27827306496","27827306496"
"5356.856123274","27577745408","27577745408","27577745408"
"5361.313478782","27827306496","27827306496","27827306496"
"5371.85528215","27577745408","27577745408","27577745408"
"5376.311760896","27827306496","27827306496","27827306496"
"5386.85574696","27577745408","27577745408","27577745408"
"5391.313380308","27827306496","27827306496","27827306496"
"5401.855928202","27577745408","27577745408","27577745408"
"5406.312981911","27827306496","27827306496","27827306496"
"5416.856275874","27577745408","27577745408","27577745408"
"5421.311854615","27827306496","27827306496","27827306496"
"5431.855005097","27577745408","27577745408","27577745408"
"5436.313025705","27827306496","27827306496","27827306496"
"5446.853852488","27577745408","27577745408","27577745408"
"5451.31264921","27827306496","27827306496","27827306496"
"5461.854887176","27577745408","27577745408","27577745408"
"5466.311271762","27827306496","27827306496","27827306496"
"5476.854584218","27577745408","27577745408","27577745408"
"5481.312360681","27827306496","27827306496","27827306496"
"5491.855253288","27577745408","27577745408","27577745408"
"5496.312029553","27827306496","27827306496","27827306496"
"5506.855630495","27577745408","27577745408","27577745408"
"5511.31287281","27827306496","27827306496","27827306496"
"5521.855787802","27577745408","27577745408","27577745408"
"5526.313241276","27827306496","27827306496","27827306496"
"5536.855742195","27577745408","27577745408","27577745408"
"5541.313324813","27827306496","27827306496","27827306496"
"5551.855402384","27577745408","27577745408","27577745408"
"5556.313749198","27827306496","27827306496","27827306496"
"5566.855877959","27577745408","27577745408","27577745408"
"5571.312274884","27827306496","27827306496","27827306496"
"5581.85666422","27577745408","27577745408","27577745408"
"5586.313049984","27827306496","27827306496","27827306496"
"5596.855878198","27577745408","27577745408","27577745408"
"5601.312943421","27827306496","27827306496","27827306496"
"5611.855425677","27577745408","27577745408","27577745408"
"5616.313446182","27827306496","27827306496","27827306496"
"5626.855593378","27577745408","27577745408","27577745408"
"5631.312773306","27827306496","27827306496","27827306496"
"5641.854754319","27577745408","27577745408","27577745408"
"5646.312784754","27827306496","27827306496","27827306496"
"5656.857861506","27577745408","27577745408","27577745408"
"5661.313030099","27827306496","27827306496","27827306496"
"5671.855533563","27577745408","27577745408","27577745408"
"5676.312783013","27827306496","27827306496","27827306496"
"5686.855292151","27577745408","27577745408","27577745408"
"5691.313719335","27827306496","27827306496","27827306496"
"5701.855128031","27577745408","27577745408","27577745408"
"5706.311881103","27827306496","27827306496","27827306496"
"5716.855680204","27577745408","27577745408","27577745408"
"5721.313706929","27827306496","27827306496","27827306496"
"5731.855525534","27577745408","27577745408","27577745408"
"5736.313042149","27827306496","27827306496","27827306496"
