"Relative Time (Process)","skilled-firefly-1 - system/gpu.0.gpu","skilled-firefly-1 - system/gpu.0.gpu__MIN","skilled-firefly-1 - system/gpu.0.gpu__MAX"
"50672.099468711","95","95","95"
"50687.098569","99","99","99"
"50687.098569979","99","99","99"
"50702.098656","99","99","99"
"50702.098656651","99","99","99"
"50717.101299","95","95","95"
"50717.101299252","95","95","95"
"50732.100605","95","95","95"
"50732.100605332","95","95","95"
"50747.09997","89","89","89"
"50762.099429","60","60","60"
"50762.099429458","60","60","60"
"50777.099614","68","68","68"
"50777.099614378","68","68","68"
"50792.100332","84","84","84"
"50807.099217","99","99","99"
"50807.099217605","99","99","99"
"50822.100121","58","58","58"
"50822.100121156","58","58","58"
"50837.100741","87","87","87"
"50837.10074139","87","87","87"
"50852.099574","99","99","99"
"50852.099574519","99","99","99"
"50867.098332","99","99","99"
"50867.09833225","99","99","99"
"50882.098699","99","99","99"
"50882.098699829","99","99","99"
"50897.099928","95","95","95"
"50897.099928339","95","95","95"
"50912.099208","65","65","65"
"50912.099208403","65","65","65"
"50927.099577","60","60","60"
"50927.099577351","60","60","60"
"50942.099387","69","69","69"
"50942.099387423","69","69","69"
"50957.099913","99","99","99"
"50957.099913923","99","99","99"
"50972.098923","99","99","99"
"50972.098923861","99","99","99"
"50987.099644","89","89","89"
"50987.099644746","89","89","89"
"51002.0988","99","99","99"
"51002.09880011","99","99","99"
"51017.099293","56","56","56"
"51032.099724","69","69","69"
"51032.099724265","69","69","69"
"51047.099252","64","64","64"
"51047.099252383","64","64","64"
"51062.100402","99","99","99"
"51062.100402562","99","99","99"
"51077.100522","82","82","82"
"51077.100522593","82","82","82"
"51092.099061","95","95","95"
"51107.100628","53","53","53"
"51107.100628036","53","53","53"
"51122.100394","60","60","60"
"51122.100394639","60","60","60"
"51137.099489","82","82","82"
"51137.099489968","82","82","82"
"51152.099439","99","99","99"
"51152.099439776","99","99","99"
"51167.099234","95","95","95"
"51182.099504","71","71","71"
"51182.099504621","71","71","71"
"51197.09941","60","60","60"
"51212.099442","76","76","76"
"51212.099442977","76","76","76"
"51227.099695","99","99","99"
"51227.099695837","99","99","99"
"51242.100408","87","87","87"
"51257.099761","99","99","99"
"51257.09976132","99","99","99"
"51272.099493","99","99","99"
"51272.099493763","99","99","99"
"51287.099929","95","95","95"
"51287.099929602","95","95","95"
"51302.099671","99","99","99"
"51317.100092","58","58","58"
"51317.100092304","58","58","58"
"51332.099874","83","83","83"
"51332.099874798","83","83","83"
"51347.100451","71","71","71"
"51347.100451671","71","71","71"
"51362.100168","81","81","81"
"51377.100119","70","70","70"
"51377.100119424","70","70","70"
"51392.09999","99","99","99"
"51407.098703","95","95","95"
"51407.098703548","95","95","95"
"51422.099454","96","96","96"
"51422.099454289","96","96","96"
"51437.098417","95","95","95"
"51437.09841756","95","95","95"
"51452.099281","79","79","79"
"51452.099281616","79","79","79"
"51467.099934","99","99","99"
"51467.099934853","99","99","99"
"51482.099659","99","99","99"
"51482.099659385","99","99","99"
"51497.099726","95","95","95"
"51497.099726381","95","95","95"
"51512.099961","96","96","96"
"51527.099941","99","99","99"
"51527.099941901","99","99","99"
"51542.099746","99","99","99"
"51542.099746778","99","99","99"
"51557.099425","95","95","95"
"51557.099425538","95","95","95"
"51572.098492","95","95","95"
"51572.098492341","95","95","95"
"51587.101696","96","96","96"
"51587.101696268","96","96","96"
"51602.101629","73","73","73"
"51602.101629726","73","73","73"
"51617.101135","57","57","57"
"51617.101135327","57","57","57"
"51632.099347","99","99","99"
"51632.099347477","99","99","99"
"51647.098783","95","95","95"
"51647.098783776","95","95","95"
"51662.101037","92","92","92"
"51677.101243","68","68","68"
"51677.10124357","68","68","68"
"51692.099129","95","95","95"
"51692.099129631","95","95","95"
"51707.100977","99","99","99"
"51722.100737","95","95","95"
"51722.10073739","95","95","95"
"51737.099454","93","93","93"
"51737.099454466","93","93","93"
"51752.100304","60","60","60"
"51752.100304876","60","60","60"
"51767.100088","60","60","60"
"51782.100093","81","81","81"
"51782.100093304","81","81","81"
"51797.099634","99","99","99"
"51797.099634799","99","99","99"
"51812.099993","99","99","99"
"51812.099993891","99","99","99"
"51827.10051","51","51","51"
"51827.10051047","51","51","51"
"51842.099664","88","88","88"
"51842.099664942","88","88","88"
"51857.100084","60","60","60"
"51857.10008445","60","60","60"
"51872.099627","99","99","99"
"51872.099627455","99","99","99"
"51887.100402","95","95","95"
"51887.100402781","95","95","95"
"51902.099512","95","95","95"
"51902.099512763","95","95","95"
"51917.099889","71","71","71"
"51917.099889387","71","71","71"
"51932.10015","97","97","97"
"51932.10015029","97","97","97"
"51947.100121","96","96","96"
"51947.100121866","96","96","96"
"51962.098615","61","61","61"
"51962.098615379","61","61","61"
"51977.09972","99","99","99"
"51977.099720534","99","99","99"
"51992.099425","99","99","99"
"51992.099425747","99","99","99"
"52007.099723","95","95","95"
"52007.099723406","95","95","95"
"52022.0993","97","97","97"
"52022.099300526","97","97","97"
"52037.099442","79","79","79"
"52037.099442594","79","79","79"
"52052.099836","59","59","59"
"52052.099836803","59","59","59"
"52067.099252","64","64","64"
"52067.099252238","64","64","64"
"52082.098918","99","99","99"
"52082.09891881","99","99","99"
"52097.100376","99","99","99"
"52112.09807","99","99","99"
"52112.098070342","99","99","99"
"52127.098353","99","99","99"
"52142.099006","99","99","99"
"52142.099006603","99","99","99"
"52157.099977","99","99","99"
"52157.099977928","99","99","99"
"52172.100194","99","99","99"
"52172.100194309","99","99","99"
"52187.1005","60","60","60"
"52187.100500385","60","60","60"
"52202.099486","56","56","56"
"52202.099486312","56","56","56"
"52217.098631","91","91","91"
"52217.098631356","91","91","91"
"52232.098929","99","99","99"
"52247.09921","99","99","99"
"52247.099210505","99","99","99"
"52262.09991","99","99","99"
"52262.099910163","99","99","99"
"52277.099599","99","99","99"
"52277.099599732","99","99","99"
"52292.099989","95","95","95"
"52292.099989499","95","95","95"
"52307.099851","99","99","99"
"52307.099851607","99","99","99"
"52322.099074","99","99","99"
"52337.099633","99","99","99"
"52337.09963313","99","99","99"
"52352.100317","99","99","99"
"52352.100317478","99","99","99"
"52367.09999","96","96","96"
"52367.099990596","96","96","96"
"52382.099306","60","60","60"
"52382.099306724","60","60","60"
"52397.098237","99","99","99"
"52397.098237578","99","99","99"
"52412.099492","99","99","99"
"52427.099297","99","99","99"
"52427.099297503","99","99","99"
"52442.099311","57","57","57"
"52442.099311974","57","57","57"
"52457.099936","96","96","96"
"52457.099936634","96","96","96"
"52472.100068","96","96","96"
"52487.098879","96","96","96"
"52487.09887995","96","96","96"
"52502.099142","63","63","63"
"52517.100057","59","59","59"
"52517.100057597","59","59","59"
"52532.099125","87","87","87"
"52532.099125493","87","87","87"
"52547.10023","60","60","60"
"52547.100230906","60","60","60"
"52562.099007","75","75","75"
"52562.099007298","75","75","75"
"52577.10129","99","99","99"
"52577.101290543","99","99","99"
"52592.10236","99","99","99"
"52592.10236039","99","99","99"
"52607.09964","95","95","95"
"52607.099640152","95","95","95"
"52622.1014","95","95","95"
"52622.101400848","95","95","95"
"52637.101033","96","96","96"
"52637.101033559","96","96","96"
"52652.099661","99","99","99"
"52667.099911","90","90","90"
"52682.09971","58","58","58"
"52682.09971049","58","58","58"
"52697.099903","95","95","95"
"52712.09961","95","95","95"
"52712.099610705","95","95","95"
"52727.10017","95","95","95"
"52727.100170118","95","95","95"
"52742.1003","95","95","95"
"52742.100300312","95","95","95"
"52757.100143","96","96","96"
"52757.100143159","96","96","96"
"52772.100085","69","69","69"
"52772.100085398","69","69","69"
"52787.098222","95","95","95"
"52787.098222501","95","95","95"
"52802.099051","99","99","99"
"52802.099051513","99","99","99"
"52817.100069","99","99","99"
"52817.10006967","99","99","99"
"52832.100381","91","91","91"
"52832.100381198","91","91","91"
"52847.099749","95","95","95"
"52862.099905","99","99","99"
"52862.09990534","99","99","99"
"52877.100598","95","95","95"
"52892.09967","95","95","95"
"52892.099670945","95","95","95"
"52907.09952","91","91","91"
"52907.099520348","91","91","91"
"52922.100416","94","94","94"
"52922.100416494","94","94","94"
"52937.099485","99","99","99"
"52937.099485747","99","99","99"
"52952.09851","95","95","95"
"52952.098510171","95","95","95"
"52967.099941","96","96","96"
"52967.099941136","96","96","96"
"52982.099615","86","86","86"
"52982.099615749","86","86","86"
"52997.100183","57","57","57"
"52997.100183336","57","57","57"
"53012.098477","83","83","83"
"53012.098477642","83","83","83"
"53027.099966","96","96","96"
"53027.099966276","96","96","96"
"53042.10032","93","93","93"
"53057.100012","96","96","96"
"53057.100012739","96","96","96"
"53072.100633","74","74","74"
"53072.100633723","74","74","74"
"53087.100067","60","60","60"
"53087.100067273","60","60","60"
"53102.099846","61","61","61"
"53117.099873","99","99","99"
"53117.099873761","99","99","99"
"53132.099958","96","96","96"
"53132.099958571","96","96","96"
"53147.099499","68","68","68"
"53147.099499629","68","68","68"
"53162.099432","60","60","60"
"53177.09885","82","82","82"
"53177.09885058","82","82","82"
"53192.099656","60","60","60"
"53192.099656606","60","60","60"
"53207.09955","61","61","61"
"53222.100422","92","92","92"
"53222.100422802","92","92","92"
"53237.099346","99","99","99"
"53237.099346398","99","99","99"
"53252.100193","99","99","99"
"53252.100193967","99","99","99"
"53267.098571","95","95","95"
"53267.09857199","95","95","95"
"53282.098717","95","95","95"
"53297.099384","95","95","95"
"53297.099384985","95","95","95"
"53312.101566","95","95","95"
"53312.101566696","95","95","95"
"53327.099427","60","60","60"
"53327.099427864","60","60","60"
"53342.099685","60","60","60"
"53342.099685532","60","60","60"
"53357.100026","60","60","60"
"53357.100026793","60","60","60"
"53372.099916","99","99","99"
"53372.099916196","99","99","99"
"53387.099944","99","99","99"
"53402.099617","86","86","86"
"53402.099617433","86","86","86"
"53417.100174","99","99","99"
"53417.100174234","99","99","99"
"53432.100299","93","93","93"
"53447.09944","72","72","72"
"53447.099440243","72","72","72"
"53462.099905","69","69","69"
"53462.099905218","69","69","69"
"53477.09972","60","60","60"
"53492.099458","65","65","65"
"53492.099458996","65","65","65"
"53507.09899","99","99","99"
"53522.098418","99","99","99"
"53522.098418961","99","99","99"
"53537.099793","95","95","95"
"53537.099793323","95","95","95"
"53552.10028","92","92","92"
"53567.099765","95","95","95"
"53567.099765635","95","95","95"
"53582.098117","95","95","95"
"53582.098117453","95","95","95"
"53597.099333","95","95","95"
"53612.099785","95","95","95"
"53627.099947","99","99","99"
"53627.099947648","99","99","99"
"53642.099289","99","99","99"
"53642.099289988","99","99","99"
"53657.100128","99","99","99"
"53657.100128286","99","99","99"
"53672.099494","99","99","99"
"53672.099494377","99","99","99"
"53687.098922","95","95","95"
"53687.098922369","95","95","95"
"53702.099637","99","99","99"
"53702.099637615","99","99","99"
"53717.099919","99","99","99"
"53717.099919458","99","99","99"
"53732.099604","99","99","99"
"53732.099604912","99","99","99"
"53747.099209","95","95","95"
"53747.099209563","95","95","95"
"53762.099213","95","95","95"
"53762.099213807","95","95","95"
"53777.100294","95","95","95"
"53792.101886","95","95","95"
"53792.10188689","95","95","95"
"53807.099669","95","95","95"
"53807.099669188","95","95","95"
"53822.100917","69","69","69"
"53822.100917407","69","69","69"
"53837.100294","60","60","60"
"53837.100294866","60","60","60"
"53852.099687","82","82","82"
"53867.099408","91","91","91"
"53882.09996","94","94","94"
"53882.0999605","94","94","94"
"53897.099805","95","95","95"
"53897.099805777","95","95","95"
"53912.099196","95","95","95"
"53912.099196555","95","95","95"
"53927.099852","78","78","78"
"53942.100022","73","73","73"
"53942.100022779","73","73","73"
"53957.099658","60","60","60"
"53957.099658586","60","60","60"
"53972.09986","79","79","79"
"53972.099860095","79","79","79"
"53987.100063","88","88","88"
"53987.100063602","88","88","88"
"54002.099739","72","72","72"
"54002.099739613","72","72","72"
"54017.099559","59","59","59"
"54017.099559787","59","59","59"
"54032.098932","99","99","99"
"54047.099344","99","99","99"
"54047.099344264","99","99","99"
"54062.09923","90","90","90"
"54062.099230857","90","90","90"
"54077.10039","60","60","60"
"54077.100390714","60","60","60"
"54092.101959","78","78","78"
"54107.099756","99","99","99"
"54107.099756213","99","99","99"
"54122.099946","99","99","99"
"54122.099946216","99","99","99"
"54137.100998","95","95","95"
"54137.100998702","95","95","95"
"54152.099409","99","99","99"
"54152.099409362","99","99","99"
"54167.100445","99","99","99"
"54167.100445669","99","99","99"
"54182.098938","95","95","95"
"54197.100341","99","99","99"
"54197.100341295","99","99","99"
"54212.099514","95","95","95"
"54212.099514229","95","95","95"
"54227.098706","95","95","95"
"54227.098706727","95","95","95"
"54242.099979","60","60","60"
"54242.099979226","60","60","60"
"54257.100563","90","90","90"
"54272.099676","99","99","99"
"54272.099676038","99","99","99"
"54287.099696","72","72","72"
"54302.100412","99","99","99"
"54302.100412746","99","99","99"
"54317.099987","99","99","99"
"54332.100053","94","94","94"
"54332.10005348","94","94","94"
"54347.100048","58","58","58"
"54362.099116","95","95","95"
"54377.100309","88","88","88"
"54377.100309445","88","88","88"
"54392.10028","99","99","99"
"54392.10028022","99","99","99"
"54407.099795","99","99","99"
"54407.099795374","99","99","99"
"54422.099646","95","95","95"
"54437.100091","95","95","95"
"54437.100091682","95","95","95"
"54452.099342","96","96","96"
"54452.099342815","96","96","96"
"54467.100718","99","99","99"
"54467.10071893","99","99","99"
"54482.100097","99","99","99"
"54482.100097332","99","99","99"
"54497.100018","99","99","99"
"54497.100018328","99","99","99"
"54512.099977","99","99","99"
"54512.099977748","99","99","99"
"54527.100235","95","95","95"
"54527.100235147","95","95","95"
"54542.099408","99","99","99"
"54542.099408384","99","99","99"
"54557.100081","99","99","99"
"54557.100081961","99","99","99"
"54572.100134","99","99","99"
"54572.100134847","99","99","99"
"54587.099316","95","95","95"
"54587.099316818","95","95","95"
"54602.098712","95","95","95"
"54602.098712508","95","95","95"
"54617.099765","63","63","63"
"54617.099765365","63","63","63"
"54632.100425","70","70","70"
"54632.100425387","70","70","70"
"54647.099369","99","99","99"
